"CELL_NODE_ID","VENDOR","NODEID","CELLID","NODENAME","CELLNAME","DATEADDED","OBJECTNAME"
"","NOKIA SIEMENS","100849","14","HTI043","HTI043M4BS",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100849/LNBTS-100849/LNCEL-14"
"","NOKIA SIEMENS","100449","11","HHD058","HHD058M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100449/LNBTS-100449/LNCEL-11"
"","NOKIA SIEMENS","702829","13","TGCL59","TGCL59M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-702829/LNBTS-702829/LNCEL-13"
"","NOKIA SIEMENS","574608","12","LDDD07","LDDD07M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-574608/LNBTS-574608/LNCEL-12"
"","NOKIA SIEMENS","605508","11","TYMC07","TYMC07M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-605508/LNBTS-605508/LNCEL-11"
"","NOKIA SIEMENS","140098","11","PYDX04","PYDX04M4BA",13-DEC-23 00:00:00,"PLMN-PLMN/MRBTS-140098/LNBTS-140098/LNCEL-11"
"","NOKIA SIEMENS","180048","11","HUHU13","HUHU13M4BA",08-DEC-21 00:00:00,"PLMN-PLMN/MRBTS-180048/LNBTS-180048/LNCEL-11"
"","NOKIA SIEMENS","562902","12","DNCM01","DNCM01M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-562902/LNBTS-562902/LNCEL-12"
"","NOKIA SIEMENS","113632","13","H12031","H12031M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-113632/LNBTS-113632/LNCEL-13"
"","NOKIA SIEMENS","470232","12","DGTD03","DGTD03M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-470232/LNBTS-470232/LNCEL-12"
"","NOKIA SIEMENS","490025","12","GLPK52","GLPK52M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-490025/LNBTS-490025/LNCEL-12"
"","NOKIA SIEMENS","522686","18","VUTT45","VUTT45M4CB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-522686/LNBTS-522686/LNCEL-18"
"","NOKIA SIEMENS","605629","11","TYHT29","TYHT29M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-605629/LNBTS-605629/LNCEL-11"
"","NOKIA SIEMENS","340084","11","HGG_HGG_LY_THUONG_KIET","HGG_HGG_LY_THUONG_KIET_M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-340084/LNBTS-340084/LNCEL-11"
"","NOKIA SIEMENS","102082","13","HCY235","HCY235M4BC",15-DEC-21 00:00:00,"PLMN-PLMN/MRBTS-102082/LNBTS-102082/LNCEL-13"
"","NOKIA SIEMENS","101884","11","HTX026","HTX026I4BJ",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101884/LNBTS-101884/LNCEL-11"
"","NOKIA SIEMENS","160338","11","QNQN17","QNQN17M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-160338/LNBTS-160338/LNCEL-11"
"","NOKIA SIEMENS","533025","17","BDTM56","BDTM56M4CA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-533025/LNBTS-533025/LNCEL-17"
"","NOKIA SIEMENS","130025","13","BDAN03","BDAN03M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-130025/LNBTS-130025/LNCEL-13"
"","NOKIA SIEMENS","585925","11","LATA24","LATA24C4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-585925/LNBTS-585925/LNCEL-11"
"","NOKIA SIEMENS","500309","13","KHNH80","KHNH80M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-500309/LNBTS-500309/LNCEL-13"
"","NOKIA SIEMENS","120004","13","DNCL11","DNCL11M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-120004/LNBTS-120004/LNCEL-13"
"","NOKIA SIEMENS","480303","12","DLLK07","DLLK07M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-480303/LNBTS-480303/LNCEL-12"
"","NOKIA SIEMENS","532500","11","BDTA1E","BDTA1EC4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532500/LNBTS-532500/LNCEL-11"
"","NOKIA SIEMENS","480282","12","DLKN31","DLKN31C4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-480282/LNBTS-480282/LNCEL-12"
"","NOKIA SIEMENS","100396","13","HHB125","HHB125M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100396/LNBTS-100396/LNCEL-13"
"","NOKIA SIEMENS","103004","11","HN_SSN_TIEN_DUOC_3","HN_SSN_TIEN_DUOC_3_M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-103004/LNBTS-103004/LNCEL-11"
"","NOKIA SIEMENS","115165","11","HGV064","HGV064M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-115165/LNBTS-115165/LNCEL-11"
"","NOKIA SIEMENS","101225","12","H2_CMY_HOP_DONG","H2_CMY_HOP_DONG_M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101225/LNBTS-101225/LNCEL-12"
"","NOKIA SIEMENS","702723","12","TGMT36","TGMT36M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-702723/LNBTS-702723/LNCEL-12"
"","NOKIA SIEMENS","115724","11","HCC123","HCC123M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-115724/LNBTS-115724/LNCEL-11"
"","NOKIA SIEMENS","500296","11","KHNH58","KHNH58M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-500296/LNBTS-500296/LNCEL-11"
"","NOKIA SIEMENS","103118","13","HPX042","HPX042M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-103118/LNBTS-103118/LNCEL-13"
"","NOKIA SIEMENS","500212","12","KHNT80","KHNT80M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-500212/LNBTS-500212/LNCEL-12"
"","NOKIA SIEMENS","470004","13","DGDL56","DGDL56M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-470004/LNBTS-470004/LNCEL-13"
"","NOKIA SIEMENS","595157","12","NTNS06","NTNS06M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-595157/LNBTS-595157/LNCEL-12"
"","NOKIA SIEMENS","563302","13","DNVC01","DNVC01M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-563302/LNBTS-563302/LNCEL-13"
"","NOKIA SIEMENS","593889","11","NTNP11","NTNP11C4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-593889/LNBTS-593889/LNCEL-11"
"","NOKIA SIEMENS","100185","13","HCY030","HCY030M4BC",10-MAR-22 00:00:00,"PLMN-PLMN/MRBTS-100185/LNBTS-100185/LNCEL-13"
"","NOKIA SIEMENS","521648","11","VUTT66","VUTT66M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-521648/LNBTS-521648/LNCEL-11"
"","NOKIA SIEMENS","120559","11","DNHW44","DNHW44C4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-120559/LNBTS-120559/LNCEL-11"
"","NOKIA SIEMENS","150120","13","QATB09","QATB09M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-150120/LNBTS-150120/LNCEL-13"
"","NOKIA SIEMENS","533244","12","BDTA98","BDTA98M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-533244/LNBTS-533244/LNCEL-12"
"","NOKIA SIEMENS","531859","12","BDDA08","BDDA08M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-531859/LNBTS-531859/LNCEL-12"
"","NOKIA SIEMENS","114626","11","HTB125","HTB125M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-114626/LNBTS-114626/LNCEL-11"
"","NOKIA SIEMENS","685840","19","KGPQC4","KGPQC4M4CC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-685840/LNBTS-685840/LNCEL-19"
"","NOKIA SIEMENS","390644","13","QHHA17","QHHA17M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-390644/LNBTS-390644/LNCEL-13"
"","NOKIA SIEMENS","114911","13","HTD010","HTD010M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-114911/LNBTS-114911/LNCEL-13"
"","NOKIA SIEMENS","150583","12","QAPN38","QAPN38M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-150583/LNBTS-150583/LNCEL-12"
"","NOKIA SIEMENS","190212","12","DB_TGO_QUAI_CANG","DB_TGO_QUAI_CANG_M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-190212/LNBTS-190212/LNCEL-12"
"","NOKIA SIEMENS","553789","11","PTTB38","PTTB38M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-553789/LNBTS-553789/LNCEL-11"
"","NOKIA SIEMENS","586188","12","LACG41","LACG41M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-586188/LNBTS-586188/LNCEL-12"
"","NOKIA SIEMENS","510194","12","KTTR03","KTTR03M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-510194/LNBTS-510194/LNCEL-12"
"","NOKIA SIEMENS","340022","13","HGG_HGG_HA_GIANG_PT","HGG_HGG_HA_GIANG_PT_M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-340022/LNBTS-340022/LNCEL-13"
"","NOKIA SIEMENS","150493","11","QAPS16","QAPS16M4BA",01-NOV-23 00:00:00,"PLMN-PLMN/MRBTS-150493/LNBTS-150493/LNCEL-11"
"","NOKIA SIEMENS","100732","11","HNT235","HNT235M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100732/LNBTS-100732/LNCEL-11"
"","NOKIA SIEMENS","100873","19","HNT722","HNT722I4BK",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100873/LNBTS-100873/LNCEL-19"
"","NOKIA SIEMENS","140275","11","PYTH24","PYTH24M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-140275/LNBTS-140275/LNCEL-11"
"","NOKIA SIEMENS","100795","13","HTH058","HTH058M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100795/LNBTS-100795/LNCEL-13"
"","NOKIA SIEMENS","574356","12","LDCT05","LDCT05M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-574356/LNBTS-574356/LNCEL-12"
"","NOKIA SIEMENS","574208","12","LDBL07","LDBL07M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-574208/LNBTS-574208/LNCEL-12"
"","NOKIA SIEMENS","111692","11","H09054","H09054U4BA",20-JAN-22 00:00:00,"PLMN-PLMN/MRBTS-111692/LNBTS-111692/LNCEL-11"
"","NOKIA SIEMENS","120375","18","DNLC59","DNLC59M4BE",20-APR-22 09:00:17,"PLMN-PLMN/MRBTS-120375/LNBTS-120375/LNCEL-18"
"","NOKIA SIEMENS","120699","13","DNCL35","DNCL35M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-120699/LNBTS-120699/LNCEL-13"
"","NOKIA SIEMENS","531715","17","BDTM70","BDTM70M4CA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-531715/LNBTS-531715/LNCEL-17"
"","NOKIA SIEMENS","562485","13","DNTN46","DNTN46M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-562485/LNBTS-562485/LNCEL-13"
"","NOKIA SIEMENS","605457","11","TYCT06","TYCT06M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-605457/LNBTS-605457/LNCEL-11"
"","NOKIA SIEMENS","586210","13","LAMH19","LAMH19M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-586210/LNBTS-586210/LNCEL-13"
"","NOKIA SIEMENS","130163","13","BDAN28","BDAN28M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-130163/LNBTS-130163/LNCEL-13"
"","NOKIA SIEMENS","150476","12","QAPN03","QAPN03M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-150476/LNBTS-150476/LNCEL-12"
"","NOKIA SIEMENS","160148","13","QNMD28","QNMD28M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-160148/LNBTS-160148/LNCEL-13"
"","NOKIA SIEMENS","563237","12","DNTN36","DNTN36C4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-563237/LNBTS-563237/LNCEL-12"
"","NOKIA SIEMENS","100233","17","HCY134","HCY134I4BJ",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100233/LNBTS-100233/LNCEL-17"
"","NOKIA SIEMENS","120657","12","DNST69","DNST69M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-120657/LNBTS-120657/LNCEL-12"
"","NOKIA SIEMENS","100029","12","H2_HDC_NGA_TU_TROI","H2_HDC_NGA_TU_TROI_M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100029/LNBTS-100029/LNCEL-12"
"","NOKIA SIEMENS","590653","12","NTPR70","NTPR70M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-590653/LNBTS-590653/LNCEL-12"
"","NOKIA SIEMENS","532303","12","BDTM1C","BDTM1CM4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532303/LNBTS-532303/LNCEL-12"
"","NOKIA SIEMENS","130234","11","BDQN43","BDQN43M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-130234/LNBTS-130234/LNCEL-11"
"","NOKIA SIEMENS","563229","13","DNTN28","DNTN28C4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-563229/LNBTS-563229/LNCEL-13"
"","NOKIA SIEMENS","140256","13","PYTA26","PYTA26M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-140256/LNBTS-140256/LNCEL-13"
"","NOKIA SIEMENS","532937","17","BDDA75","BDDA75C4CA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532937/LNBTS-532937/LNCEL-17"
"","NOKIA SIEMENS","552892","11","PTBB22","PTBB22M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-552892/LNBTS-552892/LNCEL-11"
"","NOKIA SIEMENS","590650","12","NTPR67","NTPR67M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-590650/LNBTS-590650/LNCEL-12"
"","NOKIA SIEMENS","330015","12","CBG_CBG_SVD_CAO_BANG","CBG_CBG_SVD_CAO_BANG_M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-330015/LNBTS-330015/LNCEL-12"
"","NOKIA SIEMENS","220128","11","LU_SHO_HONG_THU","LU_SHO_HONG_THU_M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-220128/LNBTS-220128/LNCEL-11"
"","NOKIA SIEMENS","113692","11","H12091","H12091C4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-113692/LNBTS-113692/LNCEL-11"
"","NOKIA SIEMENS","521410","12","VUCD09","VUCD09M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-521410/LNBTS-521410/LNCEL-12"
"","NOKIA SIEMENS","115191","13","HGV090","HGV090M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-115191/LNBTS-115191/LNCEL-13"
"","NOKIA SIEMENS","140034","12","PYTH03","PYTH03M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-140034/LNBTS-140034/LNCEL-12"
"","NOKIA SIEMENS","390243","11","QHHA15","QHHA15M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-390243/LNBTS-390243/LNCEL-11"
"","NOKIA SIEMENS","130379","13","BDPC50","BDPC50M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-130379/LNBTS-130379/LNCEL-13"
"","NOKIA SIEMENS","180161","13","HUPL77","HUPL77M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-180161/LNBTS-180161/LNCEL-13"
"","NOKIA SIEMENS","580174","13","LAHA07","LAHA07M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-580174/LNBTS-580174/LNCEL-13"
"","NOKIA SIEMENS","532498","17","BDTA1B","BDTA1BM4CA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532498/LNBTS-532498/LNCEL-17"
"","NOKIA SIEMENS","586063","11","LACD22","LACD22M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-586063/LNBTS-586063/LNCEL-11"
"","NOKIA SIEMENS","101586","13","HN_SSN_DUC_HOA","HN_SSN_DUC_HOA_C4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101586/LNBTS-101586/LNCEL-13"
"","NOKIA SIEMENS","500054","13","KHNT2V","KHNT2VM4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-500054/LNBTS-500054/LNCEL-13"
"","NOKIA SIEMENS","521016","17","VUVT15","VUVT15M4CA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-521016/LNBTS-521016/LNCEL-17"
"","NOKIA SIEMENS","480172","12","DLBH21","DLBH21M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-480172/LNBTS-480172/LNCEL-12"
"","NOKIA SIEMENS","103353","13","HHC021","HHC021M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-103353/LNBTS-103353/LNCEL-13"
"","NOKIA SIEMENS","100759","13","HNT062","HNT062M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100759/LNBTS-100759/LNCEL-13"
"","NOKIA SIEMENS","600576","13","TYTN35","TYTN35C4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-600576/LNBTS-600576/LNCEL-13"
"","NOKIA SIEMENS","490351","13","GLDC17","GLDC17M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-490351/LNBTS-490351/LNCEL-13"
"","NOKIA SIEMENS","220167","13","LU_TDG_TAM_DUONG","LU_TDG_TAM_DUONG_M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-220167/LNBTS-220167/LNCEL-13"
"","NOKIA SIEMENS","390680","13","QHMC05","QHMC05M4BC",14-NOV-23 00:00:00,"PLMN-PLMN/MRBTS-390680/LNBTS-390680/LNCEL-13"
"","NOKIA SIEMENS","115833","12","HHM032","HHM032M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-115833/LNBTS-115833/LNCEL-12"
"","NOKIA SIEMENS","160046","15","QNBS54","QNBS54M4CB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-160046/LNBTS-160046/LNCEL-15"
"","NOKIA SIEMENS","150231","13","QATK35","QATK35M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-150231/LNBTS-150231/LNCEL-13"
"","NOKIA SIEMENS","230289","13","LC_SMC_CAN_CAU","LC_SMC_CAN_CAU_M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-230289/LNBTS-230289/LNCEL-13"
"","NOKIA SIEMENS","586351","11","LATT13","LATT13M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-586351/LNBTS-586351/LNCEL-11"
"","NOKIA SIEMENS","553504","11","PTPT31","PTPT31M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-553504/LNBTS-553504/LNCEL-11"
"","NOKIA SIEMENS","582944","13","LACD44","LACD44M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-582944/LNBTS-582944/LNCEL-13"
"","NOKIA SIEMENS","532294","18","BDTM9E","BDTM9EM4CB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532294/LNBTS-532294/LNCEL-18"
"","NOKIA SIEMENS","150351","11","QATB89","QATB89M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-150351/LNBTS-150351/LNCEL-11"
"","NOKIA SIEMENS","150252","13","QADB87","QADB87M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-150252/LNBTS-150252/LNCEL-13"
"","NOKIA SIEMENS","532217","17","BDTU78","BDTU78M4CA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532217/LNBTS-532217/LNCEL-17"
"","NOKIA SIEMENS","521361","19","VUTT26","VUTT26M4CC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-521361/LNBTS-521361/LNCEL-19"
"","NOKIA SIEMENS","103416","11","HTX201","HTX201M4BA",31-MAR-22 00:00:00,"PLMN-PLMN/MRBTS-103416/LNBTS-103416/LNCEL-11"
"","NOKIA SIEMENS","101178","13","HBL054","HBL054M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101178/LNBTS-101178/LNCEL-13"
"","NOKIA SIEMENS","390057","13","QHHL4A","QHHL4AM4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-390057/LNBTS-390057/LNCEL-13"
"","NOKIA SIEMENS","140052","13","PYPY34","PYPY34M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-140052/LNBTS-140052/LNCEL-13"
"","NOKIA SIEMENS","102507","11","HTH118","HTH118M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-102507/LNBTS-102507/LNCEL-11"
"","NOKIA SIEMENS","100406","11","HHB158","HHB158M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100406/LNBTS-100406/LNCEL-11"
"","NOKIA SIEMENS","500166","11","KHKV01","KHKV01M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-500166/LNBTS-500166/LNCEL-11"
"","NOKIA SIEMENS","684860","11","KGPQ45","KGPQ45M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-684860/LNBTS-684860/LNCEL-11"
"","NOKIA SIEMENS","586135","18","LAHO04","LAHO04M4CB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-586135/LNBTS-586135/LNCEL-18"
"","NOKIA SIEMENS","553863","11","PTLG12","PTLG12M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-553863/LNBTS-553863/LNCEL-11"
"","NOKIA SIEMENS","150467","13","QANT64","QANT64M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-150467/LNBTS-150467/LNCEL-13"
"","NOKIA SIEMENS","220102","12","LU_LCU_PHAN_LIN","LU_LCU_PHAN_LIN_M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-220102/LNBTS-220102/LNCEL-12"
"","NOKIA SIEMENS","140157","13","PYSC05","PYSC05M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-140157/LNBTS-140157/LNCEL-13"
"","NOKIA SIEMENS","160092","12","QNBS1B","QNBS1BM4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-160092/LNBTS-160092/LNCEL-12"
"","NOKIA SIEMENS","102059","20","HBL712","HBL712I4BJ",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-102059/LNBTS-102059/LNCEL-20"
"","NOKIA SIEMENS","180095","11","HUHA02","HUHA02M4BA",23-DEC-21 00:00:00,"PLMN-PLMN/MRBTS-180095/LNBTS-180095/LNCEL-11"
"","NOKIA SIEMENS","574605","11","LDDD04","LDDD04M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-574605/LNBTS-574605/LNCEL-11"
"","NOKIA SIEMENS","190104","12","DB_DBN_MO_DA_TAY_TRANG","DB_DBN_MO_DA_TAY_TRANG_M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-190104/LNBTS-190104/LNCEL-12"
"","NOKIA SIEMENS","101306","13","HDD238","HDD238M4BC",24-JUL-23 00:00:00,"PLMN-PLMN/MRBTS-101306/LNBTS-101306/LNCEL-13"
"","NOKIA SIEMENS","102142","12","HN_SSN_NGOC_THANH","HN_SSN_NGOC_THANH_C4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-102142/LNBTS-102142/LNCEL-12"
"","NOKIA SIEMENS","500196","13","KHNT1Z","KHNT1ZM4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-500196/LNBTS-500196/LNCEL-13"
"","NOKIA SIEMENS","532122","18","BDTAV9","BDTAV9M4CB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532122/LNBTS-532122/LNCEL-18"
"","NOKIA SIEMENS","100697","13","HN_LBN_THACH_BAN","HN_LBN_THACH_BAN_M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100697/LNBTS-100697/LNCEL-13"
"","NOKIA SIEMENS","530446","11","BDTU21","BDTU21M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-530446/LNBTS-530446/LNCEL-11"
"","NOKIA SIEMENS","490062","11","GLDC22","GLDC22M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-490062/LNBTS-490062/LNCEL-11"
"","NOKIA SIEMENS","230160","11","LC_LCI_TRAN_DANG_NINH","LC_LCI_TRAN_DANG_NINH_M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-230160/LNBTS-230160/LNCEL-11"
"","NOKIA SIEMENS","150124","11","QATB23","QATB23M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-150124/LNBTS-150124/LNCEL-11"
"","NOKIA SIEMENS","595253","12","NTNH05","NTNH05M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-595253/LNBTS-595253/LNCEL-12"
"","NOKIA SIEMENS","531979","13","BDPG28","BDPG28M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-531979/LNBTS-531979/LNCEL-13"
"","NOKIA SIEMENS","684903","11","KGPQ59","KGPQ59C4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-684903/LNBTS-684903/LNCEL-11"
"","NOKIA SIEMENS","101006","12","H2_STY_DONG_MO","H2_STY_DONG_MO_M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101006/LNBTS-101006/LNCEL-12"
"","NOKIA SIEMENS","101538","11","HNT115","HNT115C4BA",27-APR-23 00:00:00,"PLMN-PLMN/MRBTS-101538/LNBTS-101538/LNCEL-11"
"","NOKIA SIEMENS","500172","13","KHNH09","KHNH09M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-500172/LNBTS-500172/LNCEL-13"
"","NOKIA SIEMENS","606011","12","TYBC12","TYBC12M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-606011/LNBTS-606011/LNCEL-12"
"","NOKIA SIEMENS","562722","13","DNBH21","DNBH21M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-562722/LNBTS-562722/LNCEL-13"
"","NOKIA SIEMENS","114575","11","HTB074","HTB074M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-114575/LNBTS-114575/LNCEL-11"
"","NOKIA SIEMENS","130333","12","BDQN18","BDQN18M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-130333/LNBTS-130333/LNCEL-12"
"","NOKIA SIEMENS","562909","11","DNCM08","DNCM08M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-562909/LNBTS-562909/LNCEL-11"
"","NOKIA SIEMENS","500024","12","KHNT1A","KHNT1AM4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-500024/LNBTS-500024/LNCEL-12"
