"REGION","CODE","PROVINCE","MARKS","DISTRICT","LOCATION","BRANCH","DISTRICT_NAME","ID","DEPT","TEAM","GROUPS","LENGTH_CODE"
"MB","HTX154","Thành phố Hà Nội","","Phường Phương Liệt","","","",34081,"ĐVT Hà Nội 2","TVT1","",6
"MB","HTX157","Thành phố Hà Nội","","Phường Phương Liệt","","","",34082,"ĐVT Hà Nội 2","TVT1","",6
"MB","HTX158","Thành phố Hà Nội","","Phường Phương Liệt","","","",34083,"ĐVT Hà Nội 2","TVT1","",6
"MB","HTX160","Thành phố Hà Nội","","Phường Phương Liệt","","","",34084,"ĐVT Hà Nội 2","TVT1","",6
"MB","HTX162","Thành phố Hà Nội","","Phường Phương Liệt","","","",34085,"ĐVT Hà Nội 2","TVT1","",6
"MB","HTX17R","Thành phố Hà Nội","","Phường Phương Liệt","","","",34086,"ĐVT Hà Nội 2","TVT1","",6
"MB","HTX202","Thành phố Hà Nội","","Phường Phương Liệt","","","",34087,"ĐVT Hà Nội 2","TVT1","",6
"MB","HTX206","Thành phố Hà Nội","","Phường Phương Liệt","","","",34088,"ĐVT Hà Nội 2","TVT1","",6
"MB","HTX215","Thành phố Hà Nội","","Phường Phương Liệt","","","",34089,"ĐVT Hà Nội 2","TVT1","",6
"MB","HTX23R","Thành phố Hà Nội","","Phường Phương Liệt","","","",34090,"ĐVT Hà Nội 2","TVT1","",6
"MB","HTX700","Thành phố Hà Nội","","Phường Phương Liệt","","","",34091,"ĐVT Hà Nội 2","TVT1","",6
"MB","MBF_HTX900","Thành phố Hà Nội","","Phường Phương Liệt","","","",34092,"ĐVT Hà Nội 2","TVT1","",10
"MB","HCY010","Thành phố Hà Nội","","Phường Cầu Giấy","","","",34093,"ĐVT Hà Nội 1","TVT1","",6
"MB","HCY012","Thành phố Hà Nội","","Phường Cầu Giấy","","","",34094,"ĐVT Hà Nội 1","TVT1","",6
"MB","HCY013","Thành phố Hà Nội","","Phường Cầu Giấy","","","",34095,"ĐVT Hà Nội 1","TVT1","",6
"MB","HCY015","Thành phố Hà Nội","","Phường Cầu Giấy","","","",34096,"ĐVT Hà Nội 1","TVT1","",6
"MB","HCY016","Thành phố Hà Nội","","Phường Cầu Giấy","","","",34097,"ĐVT Hà Nội 1","TVT1","",6
"MB","HCY017","Thành phố Hà Nội","","Phường Cầu Giấy","","","",34098,"ĐVT Hà Nội 1","TVT1","",6
"MB","HCY019","Thành phố Hà Nội","","Phường Cầu Giấy","","","",34099,"ĐVT Hà Nội 1","TVT1","",6
"MB","HCY020","Thành phố Hà Nội","","Phường Cầu Giấy","","","",34100,"ĐVT Hà Nội 1","TVT1","",6
"MB","HCY021","Thành phố Hà Nội","","Phường Cầu Giấy","","","",34101,"ĐVT Hà Nội 1","TVT1","",6
"MB","HCY022","Thành phố Hà Nội","","Phường Cầu Giấy","","","",34102,"ĐVT Hà Nội 1","TVT1","",6
"MN","STTTX0","Tp Cần Thơ","","Xã Phú Lộc","","","",32514,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTT06","Tp Cần Thơ","","Xã Vĩnh Lợi","","","",32515,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTT16","Tp Cần Thơ","","Xã Vĩnh Lợi","","","",32516,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTT21","Tp Cần Thơ","","Xã Vĩnh Lợi","","","",32517,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTT22","Tp Cần Thơ","","Xã Vĩnh Lợi","","","",32518,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTT28","Tp Cần Thơ","","Xã Vĩnh Lợi","","","",32519,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTT30","Tp Cần Thơ","","Xã Vĩnh Lợi","","","",32520,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTT31","Tp Cần Thơ","","Xã Vĩnh Lợi","","","",32521,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTT34","Tp Cần Thơ","","Xã Vĩnh Lợi","","","",32522,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTT35","Tp Cần Thơ","","Xã Vĩnh Lợi","","","",32523,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTT05","Tp Cần Thơ","","Xã Lâm Tân","","","",32524,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTT08","Tp Cần Thơ","","Xã Lâm Tân","","","",32525,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTT09","Tp Cần Thơ","","Xã Lâm Tân","","","",32526,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTT10","Tp Cần Thơ","","Xã Lâm Tân","","","",32527,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTT15","Tp Cần Thơ","","Xã Lâm Tân","","","",32528,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTT20","Tp Cần Thơ","","Xã Lâm Tân","","","",32529,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTT25","Tp Cần Thơ","","Xã Lâm Tân","","","",32530,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTT27","Tp Cần Thơ","","Xã Lâm Tân","","","",32531,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTTX1","Tp Cần Thơ","","Xã Lâm Tân","","","",32532,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTD07","Tp Cần Thơ","","Xã Thạnh Thới An","","","",32533,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTD08","Tp Cần Thơ","","Xã Thạnh Thới An","","","",32534,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTD09","Tp Cần Thơ","","Xã Thạnh Thới An","","","",32535,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTD32","Tp Cần Thơ","","Xã Thạnh Thới An","","","",32536,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STVC08","Tp Cần Thơ","","Xã Thạnh Thới An","","","",32537,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTD02","Tp Cần Thơ","","Xã Tài Văn","","","",32538,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTD05","Tp Cần Thơ","","Xã Tài Văn","","","",32539,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTD06","Tp Cần Thơ","","Xã Tài Văn","","","",32540,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTD15","Tp Cần Thơ","","Xã Tài Văn","","","",32541,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTD21","Tp Cần Thơ","","Xã Tài Văn","","","",32542,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTD28","Tp Cần Thơ","","Xã Tài Văn","","","",32543,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTD31","Tp Cần Thơ","","Xã Tài Văn","","","",32544,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTD33","Tp Cần Thơ","","Xã Tài Văn","","","",32545,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTD34","Tp Cần Thơ","","Xã Tài Văn","","","",32546,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTD11","Tp Cần Thơ","","Xã Liêu Tú","","","",32547,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTD13","Tp Cần Thơ","","Xã Liêu Tú","","","",32548,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTD16","Tp Cần Thơ","","Xã Liêu Tú","","","",32549,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTD17","Tp Cần Thơ","","Xã Liêu Tú","","","",32550,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTD26","Tp Cần Thơ","","Xã Liêu Tú","","","",32551,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTD29","Tp Cần Thơ","","Xã Liêu Tú","","","",32552,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MN","STTD30","Tp Cần Thơ","","Xã Liêu Tú","","","",32553,"ĐVT Cần Thơ","TVT Sóc Trăng","",6
"MB","DB_TGO_TENH_PHONG","Tỉnh Điện Biên","","Xã Quài Tở","","","",32554,"ĐVT Vĩnh Phúc","TVT Điện Biên","",17
"MB","DB_TGO_THAM_NAM_VTCI","Tỉnh Điện Biên","","Xã Quài Tở","","","",32555,"ĐVT Vĩnh Phúc","TVT Điện Biên","",20
"MB","DB_TGO_TOA_TINH","Tỉnh Điện Biên","","Xã Quài Tở","","","",32556,"ĐVT Vĩnh Phúc","TVT Điện Biên","",15
"MB","DB_TGO_XA_TU_VTCI","Tỉnh Điện Biên","","Xã Quài Tở","","","",32557,"ĐVT Vĩnh Phúc","TVT Điện Biên","",17
"MB","DB_TGO_MUN_CHUNG","Tỉnh Điện Biên","","Xã Mường Mùn","","","",32558,"ĐVT Vĩnh Phúc","TVT Điện Biên","",16
"MB","DB_TGO_MUN_CHUNG_5","Tỉnh Điện Biên","","Xã Mường Mùn","","","",32559,"ĐVT Vĩnh Phúc","TVT Điện Biên","",18
"MB","DB_TGO_MUONG_MUN","Tỉnh Điện Biên","","Xã Mường Mùn","","","",32560,"ĐVT Vĩnh Phúc","TVT Điện Biên","",16
"MB","DB_TGO_MUONG_MUN_01R","Tỉnh Điện Biên","","Xã Mường Mùn","","","",32561,"ĐVT Vĩnh Phúc","TVT Điện Biên","",20
"MB","DB_TGO_PU_NHUNG","Tỉnh Điện Biên","","Xã Pú Nhung","","","",32562,"ĐVT Vĩnh Phúc","TVT Điện Biên","",15
"MB","DB_TGO_PU_NHUNG_2","Tỉnh Điện Biên","","Xã Pú Nhung","","","",32563,"ĐVT Vĩnh Phúc","TVT Điện Biên","",17
"MB","DB_TGO_TA_MA_2","Tỉnh Điện Biên","","Xã Pú Nhung","","","",32564,"ĐVT Vĩnh Phúc","TVT Điện Biên","",14
"MB","DB_TGO_TA_MA_3","Tỉnh Điện Biên","","Xã Pú Nhung","","","",32565,"ĐVT Vĩnh Phúc","TVT Điện Biên","",14
"MB","DB_TGO_CHIENG_SINH","Tỉnh Điện Biên","","Xã Chiềng Sinh","","","",32566,"ĐVT Vĩnh Phúc","TVT Điện Biên","",18
"MB","DB_TGO_CHIENG_SINH_2","Tỉnh Điện Biên","","Xã Chiềng Sinh","","","",32567,"ĐVT Vĩnh Phúc","TVT Điện Biên","",20
"MB","DB_TGO_MUONG_KHONG","Tỉnh Điện Biên","","Xã Chiềng Sinh","","","",32568,"ĐVT Vĩnh Phúc","TVT Điện Biên","",18
"MB","DB_TGO_MUONG_THIN","Tỉnh Điện Biên","","Xã Chiềng Sinh","","","",32569,"ĐVT Vĩnh Phúc","TVT Điện Biên","",17
"MB","DB_TGO_NA_SAY","Tỉnh Điện Biên","","Xã Chiềng Sinh","","","",32570,"ĐVT Vĩnh Phúc","TVT Điện Biên","",13
"MB","DB_TCA_MUONG_BANG","Tỉnh Điện Biên","","Xã Tủa Chùa","","","",32571,"ĐVT Vĩnh Phúc","TVT Điện Biên","",17
"MB","DB_TCA_TUA_CHUA","Tỉnh Điện Biên","","Xã Tủa Chùa","","","",32572,"ĐVT Vĩnh Phúc","TVT Điện Biên","",15
"MB","DB_TCA_TUA_CHUA_3","Tỉnh Điện Biên","","Xã Tủa Chùa","","","",32573,"ĐVT Vĩnh Phúc","TVT Điện Biên","",17
"MB","DB_TGO_MUN_CHUNG_2","Tỉnh Điện Biên","","Xã Tủa Chùa","","","",32574,"ĐVT Vĩnh Phúc","TVT Điện Biên","",18
"MB","DB_TCA_CHE_CU_NHE_VTCI","Tỉnh Điện Biên","","Xã Sín Chải","","","",32575,"ĐVT Vĩnh Phúc","TVT Điện Biên","",22
"MB","DB_TCA_LAO_XA_PHINH","Tỉnh Điện Biên","","Xã Sín Chải","","","",32576,"ĐVT Vĩnh Phúc","TVT Điện Biên","",19
"MB","DB_TCA_SINH_PHINH","Tỉnh Điện Biên","","Xã Sính Phình","","","",32577,"ĐVT Vĩnh Phúc","TVT Điện Biên","",17
"MB","DB_TCA_TA_PHIN","Tỉnh Điện Biên","","Xã Sính Phình","","","",32578,"ĐVT Vĩnh Phúc","TVT Điện Biên","",14
"MB","DB_TCA_TRUNG_THU","Tỉnh Điện Biên","","Xã Sính Phình","","","",32579,"ĐVT Vĩnh Phúc","TVT Điện Biên","",16
"MB","DB_TCA_TUA_CHUA_2","Tỉnh Điện Biên","","Xã Sính Phình","","","",32580,"ĐVT Vĩnh Phúc","TVT Điện Biên","",17
"MB","DB_TCA_TUA_THANG","Tỉnh Điện Biên","","Xã Tủa Thàng","","","",32581,"ĐVT Vĩnh Phúc","TVT Điện Biên","",16
"MB","DB_TCA_SA_MUONG_DUN","Tỉnh Điện Biên","","Xã Sáng Nhè","","","",32582,"ĐVT Vĩnh Phúc","TVT Điện Biên","",19
"MB","DB_TCA_SA_NHE","Tỉnh Điện Biên","","Xã Sáng Nhè","","","",32583,"ĐVT Vĩnh Phúc","TVT Điện Biên","",13
"MB","DB_TCA_SA_NHE_2","Tỉnh Điện Biên","","Xã Sáng Nhè","","","",32584,"ĐVT Vĩnh Phúc","TVT Điện Biên","",15
"MB","DB_TGO_PHINH_SANG","Tỉnh Điện Biên","","Xã Sáng Nhè","","","",32585,"ĐVT Vĩnh Phúc","TVT Điện Biên","",17
"MB","DB_TGO_TA_MA","Tỉnh Điện Biên","","Xã Sáng Nhè","","","",32586,"ĐVT Vĩnh Phúc","TVT Điện Biên","",12
"MB","DB_MCA_BV_MUONG_CHA","Tỉnh Điện Biên","","Xã Na Sang","","","",32587,"ĐVT Vĩnh Phúc","TVT Điện Biên","",19
"MB","DB_MCA_HUOI_LENG","Tỉnh Điện Biên","","Xã Na Sang","","","",32588,"ĐVT Vĩnh Phúc","TVT Điện Biên","",16
"MB","DB_MCA_MA_THI_HO","Tỉnh Điện Biên","","Xã Na Sang","","","",32589,"ĐVT Vĩnh Phúc","TVT Điện Biên","",16
"MB","DB_MCA_MUONG_CHA","Tỉnh Điện Biên","","Xã Na Sang","","","",32590,"ĐVT Vĩnh Phúc","TVT Điện Biên","",16
"MB","DB_MCA_MUONG_CHA_3","Tỉnh Điện Biên","","Xã Na Sang","","","",32591,"ĐVT Vĩnh Phúc","TVT Điện Biên","",18
"MB","DB_MCA_NA_SANG","Tỉnh Điện Biên","","Xã Na Sang","","","",32592,"ĐVT Vĩnh Phúc","TVT Điện Biên","",14
"MB","DB_MCA_SA_LONG","Tỉnh Điện Biên","","Xã Na Sang","","","",32593,"ĐVT Vĩnh Phúc","TVT Điện Biên","",14
"MB","HDD722","Thành phố Hà Nội","","Phường Yên Hòa","","","",35179,"ĐVT Hà Nội 1","TVT2","",6
"MB","HDD723","Thành phố Hà Nội","","Phường Yên Hòa","","","",35180,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHK705","Thành phố Hà Nội","","Phường Yên Hòa","","","",35181,"ĐVT Hà Nội 1","TVT2","",6
"MB","HNT099","Thành phố Hà Nội","","Phường Yên Hòa","","","",35182,"ĐVT Hà Nội 1","TVT1","",6
"MB","HNT103","Thành phố Hà Nội","","Phường Yên Hòa","","","",35183,"ĐVT Hà Nội 1","TVT1","",6
"MB","HNT104","Thành phố Hà Nội","","Phường Yên Hòa","","","",35184,"ĐVT Hà Nội 1","TVT1","",6
"MB","HNT11R","Thành phố Hà Nội","","Phường Yên Hòa","","","",35185,"ĐVT Hà Nội 1","TVT1","",6
"MB","HTX032","Thành phố Hà Nội","","Phường Yên Hòa","","","",35186,"ĐVT Hà Nội 2","TVT1","",6
"MB","HTX040","Thành phố Hà Nội","","Phường Yên Hòa","","","",35187,"ĐVT Hà Nội 2","TVT1","",6
"MB","HTX051","Thành phố Hà Nội","","Phường Yên Hòa","","","",35188,"ĐVT Hà Nội 2","TVT1","",6
"MB","HTX052","Thành phố Hà Nội","","Phường Yên Hòa","","","",35189,"ĐVT Hà Nội 2","TVT1","",6
"MB","HTX066","Thành phố Hà Nội","","Phường Yên Hòa","","","",35190,"ĐVT Hà Nội 2","TVT1","",6
"MB","HTX072","Thành phố Hà Nội","","Phường Yên Hòa","","","",35191,"ĐVT Hà Nội 2","TVT1","",6
"MB","HTX127","Thành phố Hà Nội","","Phường Yên Hòa","","","",35192,"ĐVT Hà Nội 2","TVT1","",6
"MB","HTX156","Thành phố Hà Nội","","Phường Yên Hòa","","","",35193,"ĐVT Hà Nội 2","TVT1","",6
"MB","MBF_HCY912","Thành phố Hà Nội","","Phường Yên Hòa","","","",35194,"ĐVT Hà Nội 1","TVT1","",10
"MB","HBD007","Thành phố Hà Nội","","Phường Tây Hồ","","","",35195,"ĐVT Hà Nội 1","TVT2","",6
"MB","HCY233","Thành phố Hà Nội","","Phường Tây Hồ","","","",35196,"ĐVT Hà Nội 1","TVT1","",6
"MB","HTH002","Thành phố Hà Nội","","Phường Tây Hồ","","","",35197,"ĐVT Hà Nội 1","TVT1","",6
"MB","HTH006","Thành phố Hà Nội","","Phường Tây Hồ","","","",35198,"ĐVT Hà Nội 1","TVT1","",6
"MB","HTH007","Thành phố Hà Nội","","Phường Tây Hồ","","","",35199,"ĐVT Hà Nội 1","TVT1","",6
"MB","HTH008","Thành phố Hà Nội","","Phường Tây Hồ","","","",35200,"ĐVT Hà Nội 1","TVT1","",6
"MB","HTH009","Thành phố Hà Nội","","Phường Tây Hồ","","","",35201,"ĐVT Hà Nội 1","TVT1","",6
"MB","HTH010","Thành phố Hà Nội","","Phường Tây Hồ","","","",35202,"ĐVT Hà Nội 1","TVT1","",6
"MB","HTH011","Thành phố Hà Nội","","Phường Tây Hồ","","","",35203,"ĐVT Hà Nội 1","TVT1","",6
"MN","CTCR04","Tp Cần Thơ","","Phường Hưng Phú","","","",35204,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR05","Tp Cần Thơ","","Phường Hưng Phú","","","",35205,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR09","Tp Cần Thơ","","Phường Hưng Phú","","","",35206,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR14","Tp Cần Thơ","","Phường Hưng Phú","","","",35207,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR16","Tp Cần Thơ","","Phường Hưng Phú","","","",35208,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR17","Tp Cần Thơ","","Phường Hưng Phú","","","",35209,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR18","Tp Cần Thơ","","Phường Hưng Phú","","","",35210,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR19","Tp Cần Thơ","","Phường Hưng Phú","","","",35211,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR20","Tp Cần Thơ","","Phường Hưng Phú","","","",35212,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR24","Tp Cần Thơ","","Phường Hưng Phú","","","",35213,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR27","Tp Cần Thơ","","Phường Hưng Phú","","","",35214,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR28","Tp Cần Thơ","","Phường Hưng Phú","","","",35215,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR29","Tp Cần Thơ","","Phường Hưng Phú","","","",35216,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR30","Tp Cần Thơ","","Phường Hưng Phú","","","",35217,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR31","Tp Cần Thơ","","Phường Hưng Phú","","","",35218,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR33","Tp Cần Thơ","","Phường Hưng Phú","","","",35219,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR36","Tp Cần Thơ","","Phường Hưng Phú","","","",35220,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR37","Tp Cần Thơ","","Phường Hưng Phú","","","",35221,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR38","Tp Cần Thơ","","Phường Hưng Phú","","","",35222,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR40","Tp Cần Thơ","","Phường Hưng Phú","","","",35223,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR42","Tp Cần Thơ","","Phường Hưng Phú","","","",35224,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR43","Tp Cần Thơ","","Phường Hưng Phú","","","",35225,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR47","Tp Cần Thơ","","Phường Hưng Phú","","","",35226,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR48","Tp Cần Thơ","","Phường Hưng Phú","","","",35227,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR49","Tp Cần Thơ","","Phường Hưng Phú","","","",35228,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR52","Tp Cần Thơ","","Phường Hưng Phú","","","",35229,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR53","Tp Cần Thơ","","Phường Hưng Phú","","","",35230,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR54","Tp Cần Thơ","","Phường Hưng Phú","","","",35231,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR57","Tp Cần Thơ","","Phường Hưng Phú","","","",35232,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR59","Tp Cần Thơ","","Phường Hưng Phú","","","",35233,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR64","Tp Cần Thơ","","Phường Hưng Phú","","","",35234,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR66","Tp Cần Thơ","","Phường Hưng Phú","","","",35235,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR71","Tp Cần Thơ","","Phường Hưng Phú","","","",35236,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCR75","Tp Cần Thơ","","Phường Hưng Phú","","","",35237,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCRL2","Tp Cần Thơ","","Phường Hưng Phú","","","",35238,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCRL4","Tp Cần Thơ","","Phường Hưng Phú","","","",35239,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCRX1","Tp Cần Thơ","","Phường Hưng Phú","","","",35240,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCRX2","Tp Cần Thơ","","Phường Hưng Phú","","","",35241,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCRX4","Tp Cần Thơ","","Phường Hưng Phú","","","",35242,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCRX7","Tp Cần Thơ","","Phường Hưng Phú","","","",35243,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCRX8","Tp Cần Thơ","","Phường Hưng Phú","","","",35244,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCRY2","Tp Cần Thơ","","Phường Hưng Phú","","","",35245,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTCRY3","Tp Cần Thơ","","Phường Hưng Phú","","","",35246,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTOM01","Tp Cần Thơ","","Phường Ô Môn","","","",35247,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTOM02","Tp Cần Thơ","","Phường Ô Môn","","","",35248,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTOM03","Tp Cần Thơ","","Phường Ô Môn","","","",35249,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTOM04","Tp Cần Thơ","","Phường Ô Môn","","","",35250,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTOM06","Tp Cần Thơ","","Phường Ô Môn","","","",35251,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTOM07","Tp Cần Thơ","","Phường Ô Môn","","","",35252,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTOM08","Tp Cần Thơ","","Phường Ô Môn","","","",35253,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTOM09","Tp Cần Thơ","","Phường Ô Môn","","","",35254,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTOM22","Tp Cần Thơ","","Phường Ô Môn","","","",35255,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTOM28","Tp Cần Thơ","","Phường Ô Môn","","","",35256,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTOM29","Tp Cần Thơ","","Phường Ô Môn","","","",35257,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTOM30","Tp Cần Thơ","","Phường Ô Môn","","","",35258,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTOM31","Tp Cần Thơ","","Phường Ô Môn","","","",35259,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTOM33","Tp Cần Thơ","","Phường Ô Môn","","","",35260,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTOM36","Tp Cần Thơ","","Phường Ô Môn","","","",35261,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTOM50","Tp Cần Thơ","","Phường Ô Môn","","","",35262,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTOM56","Tp Cần Thơ","","Phường Ô Môn","","","",35263,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MN","CTOM60","Tp Cần Thơ","","Phường Ô Môn","","","",35264,"ĐVT Cần Thơ","TVT Cần Thơ","",6
"MB","HBL65R","Thành phố Hà Nội","","Phường Đông Ngạc","","","",36526,"ĐVT Hà Nội 1","TVT1","",6
"MB","HBL708","Thành phố Hà Nội","","Phường Đông Ngạc","","","",36527,"ĐVT Hà Nội 1","TVT1","",6
"MB","HBL713","Thành phố Hà Nội","","Phường Đông Ngạc","","","",36528,"ĐVT Hà Nội 1","TVT1","",6
"MB","HBL723","Thành phố Hà Nội","","Phường Đông Ngạc","","","",36529,"ĐVT Hà Nội 1","TVT1","",6
"MB","HBL738","Thành phố Hà Nội","","Phường Đông Ngạc","","","",36530,"ĐVT Hà Nội 1","TVT1","",6
"MB","HBL739","Thành phố Hà Nội","","Phường Đông Ngạc","","","",36531,"ĐVT Hà Nội 1","TVT1","",6
"MB","HBL80R","Thành phố Hà Nội","","Phường Đông Ngạc","","","",36532,"ĐVT Hà Nội 1","TVT1","",6
"MB","MBF_HBL903","Thành phố Hà Nội","","Phường Đông Ngạc","","","",36533,"ĐVT Hà Nội 1","TVT1","",10
"MB","MBF_HBL907","Thành phố Hà Nội","","Phường Đông Ngạc","","","",36534,"ĐVT Hà Nội 1","TVT1","",10
"MB","HBL014","Thành phố Hà Nội","","Phường Thượng Cát","","","",36535,"ĐVT Hà Nội 1","TVT1","",6
"MB","HBL055","Thành phố Hà Nội","","Phường Thượng Cát","","","",36536,"ĐVT Hà Nội 1","TVT1","",6
"MB","HBL067","Thành phố Hà Nội","","Phường Thượng Cát","","","",36537,"ĐVT Hà Nội 1","TVT1","",6
"MB","HBL081","Thành phố Hà Nội","","Phường Thượng Cát","","","",36538,"ĐVT Hà Nội 1","TVT1","",6
"MB","HBL083","Thành phố Hà Nội","","Phường Thượng Cát","","","",36539,"ĐVT Hà Nội 1","TVT1","",6
